"x","y","id","Deciduous","Evergreen","Mixed","Shrub","Crops","WoodyWetland","Developed","Open","Herb","Forest","MinT","Rain"
340386.499012374,555726.73550647,780,0.928571428571429,0,0,0,0,0.0714285714285714,0,0,0,0.928571428571429,13.7177028482314,106.016049977558
559383.61669353,342060.520726568,781,0,0,0,0,0,0.916666666666667,0,0,0.0833333333333333,0,14.5222741050485,119.586560648022
681850.189562119,291175.567178567,782,0,0,0,0,0,0,1,0,0,0,15.3231753392482,97.2562986647774
662978.96644538,283672.684343306,783,0,0,0,0,0,0,0.894366197183099,0.105633802816901,0,0,14.9218937499836,106.805293376077
339562.993619493,509995.566119782,784,0.234042553191489,0,0,0,0.106382978723404,0,0,0.659574468085106,0,0.234042553191489,13.4730267258159,110.992375302678
373964.999166106,557478.632468505,785,0.0507246376811594,0,0,0,0.326086956521739,0.0507246376811594,0.0507246376811594,0.449275362318841,0.072463768115942,0.0507246376811594,13.2517131305244,102.524630443188
560961.62132511,254026.84376134,786,0,0,0,0,0.956204379562044,0,0,0.0437956204379562,0,0,14.8785419901646,112.715835831249
629232.737048697,305996.035746042,787,0.0928571428571429,0,0,0,0.785714285714286,0,0,0.107142857142857,0.0142857142857143,0.0928571428571429,14.5968001605686,115.897020413451
505366.696156498,306041.753701663,788,0.561151079136691,0,0,0,0.345323741007194,0,0,0.0935251798561151,0,0.561151079136691,14.469323510429,112.634727283341
637573.646728035,405760.705860591,789,0.0503597122302158,0,0,0,0.266187050359712,0,0,0.532374100719424,0.151079136690647,0.0503597122302158,14.8969501715589,100.936286879089
572391.946519107,420388.972514613,790,0.0575539568345324,0,0.079136690647482,0,0.863309352517986,0,0,0,0,0.136690647482014,13.2383644272348,104.206761344013
583381.802438247,549039.493864639,791,0.666666666666667,0,0.0212765957446809,0,0,0,0.0141843971631206,0.297872340425532,0,0.687943262411348,11.3745075215542,97.9364320363189
657540.084431928,406325.671843194,792,0.0291970802919708,0,0,0,0.664233576642336,0,0,0.306569343065693,0,0.0291970802919708,14.9033249433907,98.0864099864176
393124.391465795,514728.594044425,793,0.100719424460432,0,0,0,0.79136690647482,0,0,0.0143884892086331,0.0935251798561151,0.100719424460432,13.5684725660146,103.765064512518
692199.977628381,425259.498182991,794,0.202898550724638,0,0,0.0144927536231884,0.130434782608696,0,0,0.652173913043478,0,0.202898550724638,14.1227508275654,96.4949233972581
686071.283788743,522132.372988544,795,0,0,0,0,0.942446043165468,0.0215827338129496,0,0.0359712230215827,0,0,12.2606981003106,89.274204540399
417210.686444515,404301.009494483,796,0.942028985507246,0,0,0.0217391304347826,0.036231884057971,0,0,0,0,0.942028985507246,14.5964505091336,108.476344026811
628930.633467992,603714.742825689,797,0.0144927536231884,0,0.0652173913043478,0,0,0.920289855072464,0,0,0,0.0797101449275362,10.2220623407277,95.4962538627839
696700.474990346,536779.76026377,798,0,0,0,0,0,0.463768115942029,0.0072463768115942,0.528985507246377,0,0,11.6616812269966,85.8649759694743
567064.653536774,630223.440014868,799,0.560283687943262,0,0.141843971631206,0,0,0.297872340425532,0,0,0,0.702127659574468,10.6963997495595,98.6447996831362
685018.0391301,323113.286271855,800,0.0287769784172662,0,0,0,0.553956834532374,0.0143884892086331,0.0215827338129496,0.381294964028777,0,0.0287769784172662,14.5953733600261,95.9319717253293
552900.982202711,385744.482011133,801,0.535714285714286,0,0,0,0.457142857142857,0,0,0.00714285714285714,0,0.535714285714286,13.5731957934958,113.508308617491
672716.138782112,541433.005434265,802,0.986111111111111,0,0.0138888888888889,0,0,0,0,0,0,1,11.4549845532199,88.4547764087008
477755.416545811,382078.99172795,803,0.575539568345324,0,0,0,0.381294964028777,0,0,0,0.0431654676258993,0.575539568345324,14.3033995469976,115.890118341804
511359.486385253,486690.610245431,804,1,0,0,0,0,0,0,0,0,1,13.0770559977076,101.719181572412
660058.495338394,461244.214757335,805,0,0,0,0,0.485714285714286,0,0,0.514285714285714,0,0,13.8608991214552,97.797058100781
303226.984102149,578120.813843837,806,0.644927536231884,0,0,0,0,0.152173913043478,0,0.101449275362319,0.101449275362319,0.644927536231884,13.3462907806954,105.179134011535
494312.458413933,526082.464070238,807,0.0719424460431655,0,0.0287769784172662,0,0.0647482014388489,0,0.143884892086331,0.690647482014389,0,0.100719424460432,12.0897446128616,101.914522283936
457063.777984757,553527.513906438,808,0.229166666666667,0,0,0.0347222222222222,0,0.319444444444444,0,0.00694444444444444,0.409722222222222,0.229166666666667,12.1902920328483,102.663616247603
343177.810490126,478193.935112216,809,0,0,0,0,0.942446043165468,0,0.0503597122302158,0.00719424460431655,0,0,13.7134510825159,107.894957186254
461208.446062036,606555.01482602,810,0.885714285714286,0,0.00714285714285714,0.05,0,0.0571428571428571,0,0,0,0.892857142857143,11.3739492217692,105.351061136797
590512.359373032,453213.766106485,811,0.228571428571429,0,0.25,0,0.421428571428571,0.1,0,0,0,0.478571428571429,13.1247350627504,101.158462886074
361372.531944675,676726.766771819,812,0,0.425531914893617,0.319148936170213,0,0,0.099290780141844,0.00709219858156028,0.148936170212766,0,0.74468085106383,10.4741704626118,103.971207209825
538088.820285664,295124.828805534,813,0.496402877697842,0,0,0,0.388489208633094,0,0.0431654676258993,0.0719424460431655,0,0.496402877697842,14.7736406903567,118.99707605077
583142.014137521,335907.346307585,814,0.242857142857143,0,0,0,0.271428571428571,0,0,0.228571428571429,0.257142857142857,0.242857142857143,14.5730306664938,114.164730401534
414619.687950558,436025.214253088,815,0.0638297872340425,0,0,0,0.276595744680851,0,0.0212765957446809,0.638297872340426,0,0.0638297872340425,13.8022491912747,109.638524275532
385762.188376058,584862.995270332,816,0.228571428571429,0.0142857142857143,0.4,0,0,0.264285714285714,0,0,0,0.642857142857143,12.1055176093446,106.440790110582
673793.795605449,588721.789888783,817,0.485714285714286,0,0.171428571428571,0,0,0.342857142857143,0,0,0,0.657142857142857,11.1278299622212,89.2515493324516
599927.323973904,267371.254894099,818,0.107913669064748,0,0,0.079136690647482,0.136690647482014,0,0.0287769784172662,0.647482014388489,0,0.107913669064748,14.9548691286833,107.056104034869
358365.897880899,649243.211738069,819,0.865248226950355,0,0,0.049645390070922,0,0,0,0.0851063829787234,0,0.865248226950355,11.0832634112895,107.463278706604
575017.637451388,442484.764939805,820,0.257142857142857,0,0.121428571428571,0,0.271428571428571,0.0642857142857143,0.142857142857143,0.142857142857143,0,0.378571428571429,13.2964374797178,102.343893563394
445900.911951122,442171.590819232,821,0,0,0,0,0.950354609929078,0,0,0,0.049645390070922,0,13.2091572612811,110.551599082268
446261.153689989,414544.455808533,822,0.375,0.125,0.0208333333333333,0,0.284722222222222,0.104166666666667,0,0.0555555555555556,0.0347222222222222,0.520833333333333,13.4677416617338,112.519908389882
656855.463969113,443437.7141518,823,0,0,0,0,0.525179856115108,0.266187050359712,0,0.201438848920863,0.00719424460431655,0,14.1339788657121,99.4405783124553
638621.248720667,399515.729360787,824,0,0,0,0,0,0.072992700729927,0.0656934306569343,0.0072992700729927,0,0,14.9452710008381,101.20264585156
531590.659280152,389671.473579074,825,0.543478260869565,0,0,0.115942028985507,0.27536231884058,0,0,0.0434782608695652,0.0217391304347826,0.543478260869565,13.6753598764043,116.513876341571
499540.819196933,623612.700423263,826,0.671532846715328,0,0.072992700729927,0,0,0.0364963503649635,0,0.0948905109489051,0.0072992700729927,0.744525547445255,11.4911481343595,102.363261062705
401245.5903352,530614.156118858,827,0.0425531914893617,0,0,0,0.794326241134752,0.0283687943262411,0,0.0283687943262411,0.106382978723404,0.0425531914893617,13.5153489498282,102.566450900545
578450.601486042,266512.522371447,828,0.0625,0,0,0,0.9375,0,0,0,0,0.0625,14.8827527999725,107.923970830935
688867.662601854,303871.708631155,829,0.0647482014388489,0,0.0287769784172662,0,0,0.158273381294964,0.611510791366906,0.136690647482014,0,0.0935251798561151,15.5453054440861,93.3069460190295
569906.572758294,328090.060169806,830,0,0.00709219858156028,0,0,0.99290780141844,0,0,0,0,0.00709219858156028,14.7163537785979,117.802312871693
392869.563800541,576634.952242387,831,1,0,0,0,0,0,0,0,0,1,12.0032350556412,106.566178385657
615899.476956229,356763.377949729,832,0,0,0,0,0.62589928057554,0,0.0431654676258993,0.302158273381295,0.0287769784172662,0,14.4193519818629,107.173426462409
660447.042349582,399312.791611438,833,0.0437956204379562,0,0,0,0.394160583941606,0,0.0291970802919708,0.510948905109489,0.0218978102189781,0.0437956204379562,14.4599822708247,96.8781950321321
430563.495498058,316914.589314176,834,0,0,0,0,0,0,0,0,0,0,15.9280624677063,112.131882891908
626250.565601687,598397.71260636,835,0,0,0,0,0,0,0,0,0,0,10.2601303429025,94.2551515571992
312667.466387692,566463.906713281,836,0,0,0,0,0.115942028985507,0,0.0072463768115942,0.876811594202899,0,0,13.5734170509197,104.489239496646
517970.133827061,337927.040939878,837,0.0638297872340425,0.0709219858156028,0,0,0.184397163120567,0,0,0.645390070921986,0.0354609929078014,0.134751773049645,14.4624075391619,124.908124197883
478288.468250491,468090.663801206,838,0.785714285714286,0,0,0,0.214285714285714,0,0,0,0,0.785714285714286,13.1411336359666,106.915234625514
611444.944530311,385177.553914538,839,0.0428571428571429,0,0,0,0.542857142857143,0.0714285714285714,0,0.0214285714285714,0.135714285714286,0.0428571428571429,14.5182836805501,105.444123910728
633918.822359618,568986.925620464,840,0.871428571428571,0,0,0,0,0.128571428571429,0,0,0,0.871428571428571,10.8155999823955,96.7829477110001
672045.872044584,542063.560119585,841,0.342857142857143,0,0.15,0,0,0.492857142857143,0,0.0142857142857143,0,0.492857142857143,11.4585100653365,88.5968190601129
426492.938860016,684338.338176652,842,1,0,0,0,0,0,0,0,0,1,11.2839802751482,103.531016387952
640364.075958359,301679.443541634,843,0,0,0,0,0.357142857142857,0,0.121428571428571,0.521428571428571,0,0,14.7572880829569,109.351522475159
429364.683997027,502984.004003643,844,0.0217391304347826,0,0,0,0.847826086956522,0,0.0072463768115942,0.036231884057971,0.0217391304347826,0.0217391304347826,13.5605462955798,102.782766375266
345045.399396779,639221.208373553,845,0.0277777777777778,0,0,0.0277777777777778,0,0.736111111111111,0,0,0.0902777777777778,0.0277777777777778,11.4571943718849,107.65049666815
394351.178087865,474145.15777191,846,0.0857142857142857,0.135714285714286,0.0857142857142857,0.0785714285714286,0.35,0,0,0.0714285714285714,0.192857142857143,0.307142857142857,14.4427195921106,104.598692584909
650976.101284832,325496.019898244,847,0,0,0,0,0.0507246376811594,0.144927536231884,0,0.449275362318841,0.355072463768116,0,14.0028397058213,105.712419137943
551609.974296597,568862.472786523,848,0.384057971014493,0,0.036231884057971,0,0,0.449275362318841,0,0.101449275362319,0.0289855072463768,0.420289855072464,11.4739468554841,98.2031164538285
431704.852377998,472278.695858899,849,0.181159420289855,0,0,0.036231884057971,0.550724637681159,0,0,0.159420289855072,0.072463768115942,0.181159420289855,13.6810363211278,105.911781781613
527411.607783494,316835.020000843,850,0.291666666666667,0.0555555555555556,0.0555555555555556,0,0.0833333333333333,0,0,0.513888888888889,0,0.402777777777778,14.6562795336852,115.966464893495
380160.599092405,589482.959681563,851,0.956521739130435,0,0,0,0,0.0434782608695652,0,0,0,0.956521739130435,12.1611757774654,105.403489425589
438479.690115403,501830.664932753,852,0.335714285714286,0,0.05,0,0.578571428571429,0,0.00714285714285714,0.0285714285714286,0,0.385714285714286,13.1267804817396,103.552693623398
694093.121394916,396556.687862558,853,0,0,0,0,0.482014388489209,0,0.0575539568345324,0.460431654676259,0,0,14.0768090649839,92.3606502938787
433793.395140715,410593.49044954,854,0.571428571428571,0,0,0.0214285714285714,0.228571428571429,0,0.00714285714285714,0.171428571428571,0,0.571428571428571,13.9511793840123,111.894955258885
673187.488929722,548572.670578036,855,0.957446808510638,0,0,0,0,0,0,0,0,0.957446808510638,11.3909283829954,87.9901207042898
509391.361987635,404804.263689639,856,1,0,0,0,0,0,0,0,0,1,13.6150342556263,112.63716310014
503926.087565641,412376.66016707,857,0.359712230215827,0,0,0.0143884892086331,0,0,0,0.0935251798561151,0.482014388489209,0.359712230215827,13.3572747229267,112.164982194507
470209.314323863,559572.303553277,858,0.714285714285714,0,0,0.285714285714286,0,0,0,0,0,0.714285714285714,11.8568462439512,102.193328385309
436514.930295695,665877.047274012,859,0.410071942446043,0,0,0.0503597122302158,0,0,0,0.539568345323741,0,0.410071942446043,11.2112474931734,99.8505492662679
357429.988921464,458830.480393913,860,0.0503597122302158,0,0,0.0431654676258993,0.359712230215827,0,0.0503597122302158,0.489208633093525,0.00719424460431655,0.0503597122302158,14.9241847732115,109.411696499987
483273.948330509,420945.287978093,861,0.307142857142857,0,0,0.0428571428571429,0,0.157142857142857,0,0,0.492857142857143,0.307142857142857,13.1155546421885,112.436851697593
615860.285321565,286231.906844573,862,0.326086956521739,0,0,0,0.36231884057971,0.166666666666667,0,0,0.144927536231884,0.326086956521739,15.008848173211,112.013349485253
412949.844282742,452281.559547319,863,0.345070422535211,0,0,0,0.556338028169014,0,0,0,0.0985915492957746,0.345070422535211,13.6591354009302,108.851416276125
523608.065973525,346387.93947922,864,0.611510791366906,0,0,0,0.172661870503597,0,0,0.215827338129496,0,0.611510791366906,14.2492741871637,121.335252240351
447693.373849298,459950.976259214,865,0,0,0,0,0.75,0,0,0.25,0,0,13.448762880758,106.344652916294
670272.713596192,357832.167895889,866,0,0,0,0,0.478571428571429,0.00714285714285714,0,0.25,0.178571428571429,0,13.8494525842634,97.40667775458
620205.092898319,233565.943362945,867,0,0,0,0,0.5,0,0,0.5,0,0,15.0604180822822,104.213946909824
603261.416108303,303128.175215859,868,0.00709219858156028,0,0,0,0.581560283687943,0.106382978723404,0.226950354609929,0.0780141843971631,0,0.00709219858156028,15.0805294252575,113.269001072079
537175.75206376,623194.209267967,869,0.107913669064748,0,0.107913669064748,0,0,0.640287769784173,0.0215827338129496,0.100719424460432,0.0215827338129496,0.215827338129496,11.2547510162815,101.291100651774
569103.452768745,329975.921600021,870,0,0.0863309352517986,0,0,0.41726618705036,0,0,0.496402877697842,0,0.0863309352517986,14.7475400015898,118.264463202798
435288.853543137,619655.062311465,871,0,0.106382978723404,0.283687943262411,0,0,0.609929078014184,0,0,0,0.390070921985816,11.467025784857,106.883275087847
647140.618997945,596440.758071936,872,0.207142857142857,0,0.121428571428571,0,0,0.65,0,0,0,0.328571428571429,10.7245021599747,93.5183612089302
535701.501123659,497143.863071451,873,0.164285714285714,0,0,0,0.778571428571429,0,0,0.0571428571428571,0,0.164285714285714,13.252920068006,101.123118125082
474475.323729376,335892.686480861,874,0.503597122302158,0,0,0,0.287769784172662,0,0.0503597122302158,0.158273381294964,0,0.503597122302158,14.4750267024405,116.284271771698
519463.767546191,558797.975608492,875,0.640287769784173,0,0,0,0,0.079136690647482,0,0,0.280575539568345,0.640287769784173,11.4356098139692,98.6240394292525
430001.620834112,466965.587970303,876,0,0,0,0,0.251748251748252,0,0,0.748251748251748,0,0,13.667472660549,106.340858504424
464744.037135856,641187.225486454,877,0.251798561151079,0,0.18705035971223,0,0,0.510791366906475,0,0,0,0.438848920863309,11.4077353774686,103.889056282765
553318.642715145,619342.547011544,878,0.65,0,0.185714285714286,0,0,0.0714285714285714,0,0.0928571428571429,0,0.835714285714286,10.9470587400284,99.8549423978477
671622.278766721,384704.797921871,879,0.034965034965035,0,0,0,0.664335664335664,0,0.013986013986014,0.104895104895105,0.181818181818182,0.034965034965035,14.0272714754816,96.3657426132448
391676.300367885,639519.140685443,880,0.439716312056738,0.539007092198582,0.0141843971631206,0,0,0,0,0,0.00709219858156028,0.99290780141844,11.4617317079354,105.637287187376
630110.732339563,606903.02272495,881,0.986111111111111,0,0,0,0,0,0.00694444444444444,0.00694444444444444,0,0.986111111111111,10.0695694496135,96.4450587894478
490371.439574389,513086.001191559,882,0,0,0,0,0.581560283687943,0,0.0283687943262411,0.390070921985816,0,0,12.4467465882941,102.908383054665
435065.761116655,422952.918461142,883,0.128571428571429,0,0,0,0.771428571428571,0,0,0.1,0,0.128571428571429,13.0627418491687,110.910971829358
562114.707980001,393020.184963456,884,0,0.0510948905109489,0,0,0.744525547445255,0.0583941605839416,0,0.0875912408759124,0.0583941605839416,0.0510948905109489,13.8414590636641,110.441940653905
392456.013583055,639184.513628436,885,0.811594202898551,0.0869565217391304,0,0,0,0,0,0.101449275362319,0,0.898550724637681,11.4698636924859,105.606723672898
601965.071567828,324201.644472042,886,0.0215827338129496,0,0,0,0.755395683453237,0,0.0647482014388489,0.158273381294964,0,0.0215827338129496,14.714131794624,113.034904712293
399807.049172912,662486.595166462,887,0,0.347517730496454,0.198581560283688,0.411347517730496,0,0.0425531914893617,0,0,0,0.546099290780142,11.3457642973407,102.773890871063
659629.14454967,336559.51543289,888,0.217391304347826,0,0,0,0.173913043478261,0.420289855072464,0,0.188405797101449,0,0.217391304347826,13.8748710212186,102.69749254334
421556.099888701,371208.784876244,889,0,0,0,0,0,0,1,0,0,0,15.9219125355434,110.577517739669
561357.983650004,226231.50078654,890,0,0,0,0,0.0972222222222222,0,0,0.902777777777778,0,0,15.1540325640937,112.383484896243
535786.620187238,500018.924857616,891,0,0,0,0,0.804347826086957,0,0.0144927536231884,0.181159420289855,0,0,12.7876137036589,100.972646597136
582583.322601048,630233.245841698,892,0,0.41304347826087,0,0,0,0.58695652173913,0,0,0,0.41304347826087,10.5659978639952,102.628842675061
641627.64125621,337425.625063041,893,0,0,0,0,0.00719424460431655,0.0287769784172662,0.0647482014388489,0.827338129496403,0.0719424460431655,0,14.4308776603176,107.677379277891
612816.454692802,340747.14479891,894,0,0,0,0,0.805755395683453,0,0,0.194244604316547,0,0,14.5624246553697,112.014909980681
370930.948826507,689401.777346449,895,0.95,0,0.05,0,0,0,0,0,0,1,11.3203389633329,98.7688807557245
367908.096412928,486660.873789499,896,0.424460431654676,0,0,0.0503597122302158,0.215827338129496,0,0.0287769784172662,0.280575539568345,0,0.424460431654676,14.1389680732396,107.923507475507
354078.419016337,538385.252359655,897,0.185714285714286,0,0,0,0.285714285714286,0,0.0214285714285714,0.485714285714286,0.0214285714285714,0.185714285714286,13.5042892096443,105.883515314775
627798.893239903,600138.720292267,898,0.107142857142857,0,0.178571428571429,0,0,0.714285714285714,0,0,0,0.285714285714286,10.2957784359186,94.7901764735059
669129.442524789,577350.704793941,899,0.361702127659574,0,0.0921985815602837,0,0,0.546099290780142,0,0,0,0.453900709219858,11.1435692028441,92.257094164739
408502.445293067,669286.565575358,900,0.215827338129496,0.302158273381295,0.194244604316547,0.201438848920863,0,0.0287769784172662,0,0.0575539568345324,0,0.712230215827338,11.4546977581929,102.080843664038
406400.429946085,554886.630912472,901,1,0,0,0,0,0,0,0,0,1,11.2254325228243,104.462623306455
660259.791916322,535152.38230233,902,0.302158273381295,0,0,0,0,0.58273381294964,0,0.0575539568345324,0,0.302158273381295,11.3991281843262,90.6961736022944
541449.196843468,296331.104281871,903,0,0,0,0,1,0,0,0,0,0,14.8252102503122,118.134597585225
616090.044834541,604604.189600367,904,0.321428571428571,0,0.05,0,0,0.228571428571429,0,0.0285714285714286,0,0.371428571428571,10.3705184750966,96.0210806849778
518634.562175515,355171.971524773,905,1,0,0,0,0,0,0,0,0,1,14.8811115615047,118.530842435742
663435.716913849,460641.015832799,906,0,0,0,0,0.906474820143885,0,0.0359712230215827,0.0287769784172662,0.0287769784172662,0,13.8306476162075,96.8154971188225
453917.204365573,399923.690057683,907,0.0354609929078014,0,0,0.049645390070922,0.829787234042553,0,0.00709219858156028,0.0780141843971631,0,0.0354609929078014,13.4889961825819,113.950067474048
451074.186483788,451297.903197992,908,0.2,0,0,0.0428571428571429,0.542857142857143,0,0,0.214285714285714,0,0.2,13.2850093402125,108.895018658599
631339.149028267,423509.00542437,909,0.181159420289855,0,0,0,0.782608695652174,0,0,0.036231884057971,0,0.181159420289855,14.5259200570821,101.780502446025
529741.840646665,553199.37699176,910,0.123188405797101,0.152173913043478,0.340579710144928,0,0,0.282608695652174,0,0.0217391304347826,0.0797101449275362,0.615942028985507,11.5176613895522,97.8906078913676
549455.154770439,264492.579080604,911,0.345323741007194,0,0,0,0.640287769784173,0,0,0.0143884892086331,0,0.345323741007194,14.8194771544035,115.871466803343
613839.3062927,603407.981890173,912,0.965277777777778,0,0,0,0,0.0347222222222222,0,0,0,0.965277777777778,10.4764303079919,96.0525881476036
527116.767309711,516604.853839524,913,0.464285714285714,0.121428571428571,0.107142857142857,0,0.185714285714286,0.0214285714285714,0,0.1,0,0.692857142857143,12.0485153632124,98.9613063640805
603712.157580032,345706.507025125,914,0,0,0,0,0.458333333333333,0,0,0,0.541666666666667,0,14.5462613838093,110.885067002755
400740.560884416,406161.210951199,915,0.871428571428571,0,0,0,0,0,0,0.128571428571429,0,0.871428571428571,15.0272683831444,108.405844304239
564072.110095151,363756.079605302,916,0,0,0,0,0.957142857142857,0,0,0.0428571428571429,0,0,14.236471698693,114.542968091142
454634.063702761,449714.189417208,917,0.571428571428571,0.385714285714286,0.0428571428571429,0,0,0,0,0,0,1,13.0771325790878,110.613916809062
351997.476482175,596127.143196078,918,0.3,0,0,0,0,0,0.00714285714285714,0.692857142857143,0,0.3,12.7736153664603,104.896810931969
330223.792763234,487435.082800318,919,0.166666666666667,0,0,0,0.472222222222222,0,0.0277777777777778,0.243055555555556,0.0902777777777778,0.166666666666667,14.3607082782616,109.450029177066
426832.216988246,698492.880528171,920,0.449275362318841,0,0.0869565217391304,0.463768115942029,0,0,0,0,0,0.536231884057971,11.0303447154066,97.1517418627944
516447.818547235,596429.858360923,921,0,0,0.15,0,0,0.85,0,0,0,0.15,11.3808120858665,100.523960891939
310641.654028146,538699.756335091,922,0.99290780141844,0,0,0.00709219858156028,0,0,0,0,0,0.99290780141844,14.3799014162887,107.707516780446
496287.293490406,529831.985528439,923,0.338129496402878,0,0,0,0,0.309352517985612,0.0215827338129496,0.330935251798561,0,0.338129496402878,11.9945959799542,101.326778086167
419172.948112147,670681.737715531,924,0.944055944055944,0,0,0,0,0,0,0.0559440559440559,0,0.944055944055944,11.2500308442105,103.176513456936
614181.01165244,586468.320645223,925,0,0,0,0,0,1,0,0,0,0,10.5563650668997,94.3089051567112
303863.878342638,482561.684930024,926,0.164285714285714,0,0,0,0.557142857142857,0,0,0.278571428571429,0,0.164285714285714,15.066412648254,111.235060008095
556067.893981729,605137.030961462,927,0.597122302158273,0,0.0575539568345324,0,0,0,0.136690647482014,0.172661870503597,0,0.654676258992806,11.280614145875,101.652419522871
484544.591744348,241157.621253662,928,0,0,0,0,0.964028776978417,0,0,0.0359712230215827,0,0,15.1270566785847,118.098189444979
662580.198242595,287959.230958332,929,0.0942028985507246,0,0,0,0.463768115942029,0.0797101449275362,0.27536231884058,0.0869565217391304,0,0.0942028985507246,14.8627444110077,106.704615430094
515639.982948508,533572.401838577,930,0.640287769784173,0,0,0,0,0.359712230215827,0,0,0,0.640287769784173,11.6714503595237,98.901932663417
438518.740019573,275943.143250745,931,0.231884057971014,0,0,0,0.333333333333333,0,0.0579710144927536,0.376811594202899,0,0.231884057971014,15.155748495703,116.592638086562
498524.580248397,424056.312973938,932,0,0,0,0,0,0.63768115942029,0,0,0.36231884057971,0,13.1465672348868,110.321781920312
492852.593284868,609959.625411533,933,0.352517985611511,0.0359712230215827,0.223021582733813,0.079136690647482,0,0.294964028776978,0,0,0.0143884892086331,0.611510791366906,11.6044999502859,103.424346603448
500219.495719628,602451.300546929,934,0.340425531914894,0.00709219858156028,0.113475177304965,0.226950354609929,0,0.312056737588652,0,0,0,0.460992907801418,11.5613667068406,102.23459769651
450889.488305814,344059.452547732,935,0.345323741007194,0,0,0,0.107913669064748,0,0.00719424460431655,0.539568345323741,0,0.345323741007194,14.0155309878857,115.907155940248
489130.195446233,407840.689934447,936,0,0.0507246376811594,0.0217391304347826,0,0,0.036231884057971,0,0,0.891304347826087,0.072463768115942,13.1483415945595,114.122074054249
381223.20249987,471540.868428089,937,0,0,0,0,0.517730496453901,0,0.0283687943262411,0.453900709219858,0,0,14.422042600018,108.457720134179
478647.162017982,230745.577801756,938,0,0,0,0,0.942857142857143,0,0,0.0571428571428571,0,0,15.5029014907424,118.523401208225
381029.636816939,550038.37791184,939,0,0,0,0,0.214285714285714,0,0,0.785714285714286,0,0,13.4215032047725,99.0136874776973
400997.580116892,628755.056963277,940,0,0,0,0,0,0.905797101449275,0,0,0,0,11.4951288201024,104.414811219458
337029.797600392,606642.817618837,941,0.285714285714286,0.0357142857142857,0.407142857142857,0,0,0,0,0.271428571428571,0,0.728571428571429,12.6948590527706,104.09608464167
676503.320954346,262680.540188324,942,0.316546762589928,0,0,0.0575539568345324,0.280575539568345,0.251798561151079,0.0719424460431655,0.0215827338129496,0,0.316546762589928,14.842761566445,97.3670353353441
581981.117700949,571259.317103847,943,0.0942028985507246,0,0.231884057971014,0,0,0.420289855072464,0,0,0.253623188405797,0.326086956521739,11.1378317252543,98.9763688187462
506107.221720062,658267.087110185,944,0.036231884057971,0.036231884057971,0.173913043478261,0,0,0.5,0.072463768115942,0.181159420289855,0,0.246376811594203,11.5643195747561,96.4877061149467
656669.933663863,484502.442745269,945,0.0857142857142857,0,0,0,0.407142857142857,0,0.0142857142857143,0.457142857142857,0.0357142857142857,0.0857142857142857,13.0307034739928,96.0412826081806
460666.606956128,301337.548231945,946,0.0144927536231884,0,0,0,0.956521739130435,0,0,0.0289855072463768,0,0.0144927536231884,14.8114997556793,114.136436787837
630410.735742106,362739.704320371,947,0,0,0,0,0.20863309352518,0,0.0287769784172662,0.107913669064748,0.654676258992806,0,14.6203188697291,102.286006105383
584048.505887509,431388.443274834,948,0.0428571428571429,0.0714285714285714,0,0,0.442857142857143,0.0357142857142857,0.107142857142857,0.3,0,0.114285714285714,13.6212580382235,103.743139876903
341897.186417158,488021.471007594,949,0.302158273381295,0,0,0,0,0,0,0.697841726618705,0,0.302158273381295,14.0756012659169,105.409521529449
674952.196545318,250381.000705286,950,0,0,0,0,1,0,0,0,0,0,14.9083718073212,94.1303145967186
361355.044437582,462843.554896006,951,0.0289855072463768,0,0,0,0.289855072463768,0.478260869565217,0,0,0.202898550724638,0.0289855072463768,15.0952756918836,108.649987752649
561048.568723116,593322.068060647,952,0.128571428571429,0,0.228571428571429,0,0,0.528571428571429,0,0,0.114285714285714,0.357142857142857,11.2409054704231,100.142497612302
653361.140145925,526207.904779424,953,0.878571428571429,0,0,0,0,0,0,0.0857142857142857,0.0357142857142857,0.878571428571429,11.7234710118887,92.5234662362601
450215.668569588,696880.523819904,954,0.971428571428571,0,0,0.0285714285714286,0,0,0,0,0,0.971428571428571,11.154782434371,96.1712405598186
486532.915116039,339331.450798575,955,0,0,0,0,0.561151079136691,0,0,0.438848920863309,0,0,13.9002311779368,117.12726731848
509210.225659601,343823.167753888,956,0,0,0,0,0.755395683453237,0.0215827338129496,0.0935251798561151,0.115107913669065,0.0143884892086331,0,14.1204011608172,120.481887458435
663745.715801349,380157.039234392,957,0.231884057971014,0,0,0,0.36231884057971,0.405797101449275,0,0,0,0.231884057971014,14.2960309396441,97.6427469072931
575762.620389179,260639.154158775,958,0.0434782608695652,0,0,0,0.86231884057971,0,0.0217391304347826,0.0652173913043478,0,0.0434782608695652,14.9259875580927,109.333995367942
442765.75809218,497008.663729572,959,0.302158273381295,0,0,0,0.683453237410072,0,0.00719424460431655,0.00719424460431655,0,0.302158273381295,13.2717833716184,103.93549672144
495146.865548189,541445.174406665,960,1,0,0,0,0,0,0,0,0,1,11.5784741170814,100.821834796402
526362.240521525,292656.799723028,961,0.789855072463768,0,0,0.0289855072463768,0.036231884057971,0,0,0.144927536231884,0,0.789855072463768,14.7196266109885,118.885564329784
465396.021524867,304300.665263981,962,0.359712230215827,0,0,0,0.510791366906475,0,0,0.129496402877698,0,0.359712230215827,14.5161300774754,115.669671999885
